Defeat,1248,Sivir,Quinn,Malphite,Veigar,Xerath,Nasus,Urgot,Braum,Vayne,Gragas
Defeat,973,Taric,Veigar,Viktor,Graves,Dr. Mundo,Varus,Xerath,Lux,Irelia,Malzahar
Defeat,870,Tryndamere,Jinx,Rakan,Tristana,Viktor,Twitch,Katarina,Zoe,Teemo,Urgot
Victory,990,Morgana,Kindred,Poppy,Veigar,Karma,Vayne,Sona,Garen,Cho'Gath,Ekko
Victory,766,Teemo,Swain,Elise,Irelia,Varus,Shyvana,Kennen,Kalista,Kassadin,Ezreal
Victory,1983,Quinn,Twisted Fate,Irelia,Rumble,Fiddlesticks,Kennen,Kog'Maw,Zyra,Xerath,Taliyah
Defeat,1076,Vladimir,Yasuo,Annie,Anivia,Ekko,Nasus,Darius,Twisted Fate,Sona,Urgot
Victory,1898,Trundle,Galio,Irelia,Nautilus,Zilean,Veigar,Kindred,Tryndamere,Teemo,Amumu
Victory,1112,Orianna,Lulu,Ornn,Caitlyn,Graves,Kha'Zix,Twitch,Nautilus,Elise,Sejuani
Defeat,1238,Garen,Irelia,Pyke,Caitlyn,Vayne,Kha'Zix,Braum,Graves,Kassadin,Azir
Defeat,1695,Master Yi,Caitlyn,Maokai,Viktor,Ryze,Miss Fortune,Braum,Xayah,Twisted Fate,Syndra
Victory,1149,Jhin,Fizz,Maokai,Yasuo,Dr. Mundo,Viktor,Varus,Brand,Gragas,Ekko
Defeat,1126,Cho'Gath,LeBlanc,Yasuo,Ashe,Ahri,Xerath,Nasus,Karma,Kha'Zix,Viktor
Defeat,1371,Varus,Karthus,Lux,Kalista,Kassadin,Diana,Ekko,Galio,Jayce,Lissandra
Defeat,1216,Orianna,Katarina,Karthus,Rengar,Darius,Fiora,Elise,Jax,Zyra,Cho'Gath
Victory,1323,Annie,Sivir,Cho'Gath,Irelia,Poppy,Kled,Jarvan IV,Blitzcrank,Ekko,Twisted Fate
Victory,563,Vi,Fiddlesticks,Volibear,Azir,Swain,Irelia,Xin Zhao,Orianna,Soraka,Evelynn
Victory,1202,Wukong,Syndra,Maokai,Jax,Aatrox,Caitlyn,Varus,Gangplank,Ekko,Janna
Defeat,1171,Malzahar,Evelynn,Sona,Poppy,Volibear,Jhin,Draven,Amumu,Kled,Lux
Defeat,1491,Caitlyn,Sejuani,Syndra,Olaf,Kayle,Leona,Azir,Jax,Vel'Koz,Kennen
Victory,1397,Alistar,Kog'Maw,Shaco,Kai'Sa,Sejuani,Zilean,Rumble,Miss Fortune,Malphite,Rengar
Defeat,1214,Dr. Mundo,Jhin,Kennen,Amumu,Evelynn,Poppy,Lucian,Ivern,Pantheon,Miss Fortune
Defeat,890,Graves,Braum,Garen,Ezreal,Illaoi,Soraka,Sivir,Swain,Rengar,Ashe
Defeat,1285,Thresh,Gangplank,Lux,Irelia,Blitzcrank,Malphite,Heimerdinger,Caitlyn,Lissandra,Teemo
Victory,1193,Taliyah,Kai'Sa,Annie,Cho'Gath,Sivir,Ashe,Gangplank,Garen,Akali,Zilean
Defeat,1173,Xin Zhao,Draven,Katarina,Bard,Poppy,Galio,Ahri,Tahm Kench,Fiddlesticks,Twitch
Defeat,1241,Viktor,Janna,Ezreal,Kog'Maw,Galio,Teemo,Karma,Braum,Camille,Lee Sin
Victory,567,Brand,Leona,Caitlyn,Renekton,Jax,Jinx,Kog'Maw,Irelia,Thresh,Alistar
Defeat,989,Vladimir,Quinn,Ahri,Orianna,Jhin,Heimerdinger,Kayle,Urgot,Thresh,Lux
Defeat,1492,Zed,Vel'Koz,Sivir,Gnar,Lucian,Morgana,Taric,Ekko,Xayah,Kayn
Defeat,602,Jarvan IV,Kayle,Malphite,Sona,Azir,Annie,Xin Zhao,Viktor,Taric,Teemo
Victory,1139,Veigar,Sion,Yasuo,Master Yi,Orianna,Cassiopeia,Xin Zhao,Xerath,Taric,Vladimir
Defeat,875,Zilean,Kha'Zix,Gangplank,Katarina,Azir,Orianna,Draven,Nidalee,Xerath,Ryze
Victory,915,Sion,Jinx,Galio,Gragas,Tryndamere,Diana,Brand,Ziggs,Fizz,Anivia
Defeat,1138,Vayne,Camille,Kayle,Xayah,Yasuo,Lux,Ekko,Caitlyn,Thresh,Blitzcrank
Victory,929,Sivir,Dr. Mundo,Zyra,Akali,Soraka,Morgana,Swain,Fiora,Maokai,Zed
Defeat,1148,Nidalee,Pyke,Mordekaiser,Nautilus,Nunu & Willump,Taliyah,Illaoi,Ziggs,Swain,Maokai
Victory,891,Kog'Maw,Vel'Koz,Shyvana,Braum,Nunu & Willump,Jhin,Annie,Xin Zhao,Janna,Xerath
Victory,1146,Heimerdinger,Soraka,Kog'Maw,Kled,Braum,Syndra,Katarina,Lux,Veigar,Xin Zhao
Defeat,1923,Varus,Diana,Lux,Malzahar,Jayce,Gangplank,Nami,Kassadin,Veigar,Xayah
Victory,1035,Syndra,Zilean,Jayce,Elise,Miss Fortune,Jarvan IV,Brand,Taliyah,Ashe,Galio
Defeat,1029,Twitch,Bard,Zilean,Tristana,Skarner,Yasuo,Gangplank,Galio,Sion,LeBlanc
Defeat,1251,Taric,Zed,Ryze,Zyra,LeBlanc,Tryndamere,Braum,Morgana,Gragas,Kayle
Defeat,1177,Master Yi,Ekko,Ashe,Ryze,Fiddlesticks,Kassadin,Pyke,Camille,Ziggs,Amumu
Victory,1055,Taliyah,Thresh,Mordekaiser,Graves,Nocturne,Ekko,Kindred,Wukong,Rumble,Twisted Fate
Defeat,1270,Corki,Jayce,Katarina,Gnar,Vel'Koz,Zoe,Wukong,Sona,Lucian,Dr. Mundo
Victory,1765,Jhin,Brand,Xerath,Amumu,Nunu & Willump,Veigar,Malzahar,Morgana,Lissandra,Rengar
Defeat,961,Maokai,Katarina,Annie,Alistar,Dr. Mundo,Azir,Cassiopeia,Thresh,Malphite,Sona
Defeat,959,Lucian,Kha'Zix,Zoe,Draven,Malphite,Anivia,Shaco,Poppy,Illaoi,Kalista
Defeat,904,Zoe,Taric,Master Yi,Swain,Nidalee,Zed,Vel'Koz,Twisted Fate,Maokai,Elise
Victory,1660,Kog'Maw,Gragas,Urgot,Taliyah,Fiddlesticks,Riven,Varus,Lux,Corki,Twitch
Victory,915,Annie,Soraka,LeBlanc,Cassiopeia,Maokai,Singed,Lucian,Kennen,Nami,Twisted Fate
Victory,875,Azir,Kog'Maw,Yasuo,Ekko,Sona,Teemo,Thresh,Nidalee,Rakan,Irelia
Victory,1098,Cho'Gath,Poppy,Karthus,Xayah,Ashe,Veigar,Aurelion Sol,Talon,Nunu & Willump,Yasuo
Defeat,1265,Shaco,Irelia,Thresh,Kog'Maw,Darius,Lucian,Malphite,Lux,Fizz,Swain
Defeat,1032,Gangplank,Veigar,Janna,Vel'Koz,Skarner,Fiddlesticks,Ashe,Anivia,Thresh,Singed
Defeat,1221,Hecarim,Zoe,Viktor,Sion,Kennen,Fizz,Sivir,Syndra,Janna,Vayne
Defeat,755,Jhin,Tahm Kench,Anivia,Shen,Rumble,Renekton,Ahri,Malphite,Alistar,Darius
Victory,1283,Sona,Maokai,Malphite,Sion,Vel'Koz,Ashe,Pyke,Gragas,Akali,Ekko
Victory,1386,Annie,Irelia,Sona,Jhin,Xerath,Bard,Brand,Rumble,Karthus,Ziggs
Defeat,951,Ashe,Shen,Annie,Katarina,Riven,Gangplank,Leona,Nasus,Mordekaiser,Karthus
Victory,1157,Ryze,Mordekaiser,Sivir,Garen,Lissandra,Vi,Poppy,Vayne,Taliyah,Brand
Defeat,1312,Morgana,Sejuani,Quinn,Thresh,Alistar,Rammus,Azir,Kassadin,Gragas,Ahri
Defeat,1188,Leona,Lissandra,Heimerdinger,Kalista,Hecarim,Ornn,Veigar,Nidalee,Caitlyn,Vayne
Victory,1088,Gnar,Leona,Caitlyn,Gragas,Sona,Nidalee,Teemo,Veigar,Katarina,Swain
Defeat,1622,Master Yi,Ornn,Lux,Hecarim,Brand,Gangplank,Kassadin,Skarner,Swain,Rammus
Defeat,924,Annie,Caitlyn,Sona,Trundle,Vayne,Teemo,Xerath,Veigar,Tahm Kench,Viktor
Defeat,1293,Warwick,Janna,Orianna,Malzahar,Xayah,Jax,Jayce,Zoe,Swain,Cassiopeia
Victory,853,Twitch,Taric,Kai'Sa,Jhin,Ezreal,Renekton,Katarina,Darius,Alistar,Talon
Victory,1360,Ahri,Kayn,Morgana,Galio,Graves,Diana,Zyra,Nidalee,Soraka,Singed
Defeat,776,Swain,Blitzcrank,Talon,Malphite,Warwick,Aatrox,Vladimir,Jhin,Kog'Maw,Annie
Defeat,980,Varus,Shaco,Fizz,Blitzcrank,Tristana,Graves,Fiddlesticks,Ahri,Ashe,Pyke
Victory,960,Elise,Janna,Jhin,Xerath,Viktor,Vel'Koz,Thresh,Malzahar,Sion,Zilean
Victory,1197,Ahri,Caitlyn,Teemo,Lissandra,Nidalee,Xerath,Zed,Kog'Maw,Ekko,Sivir
Victory,1021,Braum,Irelia,Karthus,Yorick,Ashe,Alistar,Anivia,Kayn,Annie,Morgana
Defeat,944,Tristana,Lucian,Xin Zhao,Poppy,Orianna,Renekton,Darius,Azir,Zilean,Lux
Victory,1053,Amumu,Jhin,Ashe,Illaoi,Thresh,Riven,Zoe,Aurelion Sol,Urgot,Sivir
Victory,1048,Azir,Zoe,Pyke,Jhin,Lucian,Sona,Aatrox,Akali,Thresh,Tristana
Victory,1204,Urgot,Orianna,Caitlyn,Graves,Twitch,Poppy,Lee Sin,Malzahar,Syndra,Veigar
Victory,1483,Nasus,Malzahar,Thresh,Gangplank,Xayah,Jinx,Teemo,Galio,Irelia,Morgana
Defeat,1121,Jinx,Zilean,Kindred,Orianna,Caitlyn,Jhin,Galio,Rammus,Lissandra,Vayne
Victory,760,Ziggs,Lissandra,Olaf,Wukong,Twisted Fate,Morgana,Warwick,Urgot,Kha'Zix,Annie
Victory,1118,Aatrox,Sona,Malphite,Corki,Ashe,Veigar,Karma,Illaoi,Zilean,Vayne
Victory,1093,Shen,Maokai,Garen,Zed,Galio,Twisted Fate,Akali,Zyra,Gnar,Miss Fortune
Defeat,1079,Ezreal,Karma,Miss Fortune,Viktor,Twisted Fate,Maokai,Caitlyn,Azir,Katarina,Heimerdinger
Victory,613,Xayah,Jarvan IV,Sivir,Leona,Swain,Viktor,Ahri,Kayle,Rammus,Kassadin
Victory,1147,Master Yi,Ziggs,Urgot,Miss Fortune,Annie,Vladimir,Gangplank,Lissandra,Zoe,Katarina
Victory,1290,Teemo,Nidalee,Lissandra,Miss Fortune,Janna,Darius,Azir,Viktor,Talon,Nunu & Willump
Victory,893,Vayne,Orianna,Alistar,Leona,Jayce,Jax,Xayah,Aurelion Sol,Ornn,Nocturne
Victory,911,Taric,Gnar,Ashe,Jayce,Ekko,Zyra,Dr. Mundo,Brand,Taliyah,Azir
Defeat,681,Twisted Fate,Illaoi,Jarvan IV,Taliyah,Orianna,Sivir,Ziggs,Darius,Zyra,Ezreal
Defeat,1217,Rumble,Aatrox,Yasuo,Lucian,Taliyah,Ashe,Twisted Fate,Warwick,Ziggs,Ornn
Defeat,683,Ornn,Brand,Jhin,Pantheon,Thresh,Blitzcrank,Sivir,Ryze,Malzahar,Twisted Fate
Defeat,986,Lulu,Nidalee,Warwick,Sivir,Dr. Mundo,Kog'Maw,Camille,Hecarim,Zyra,Alistar
Victory,1574,Zilean,Lulu,Pyke,Thresh,Karthus,Soraka,Vayne,Shaco,Jhin,Karma
Defeat,1194,Sona,Pantheon,Nasus,Syndra,LeBlanc,Miss Fortune,Galio,Teemo,Jax,Master Yi
Victory,1445,Ornn,Ziggs,Ahri,Miss Fortune,Elise,Maokai,Cassiopeia,Karma,Zyra,Tristana
Victory,1454,Vladimir,Xerath,Nasus,Illaoi,Pantheon,Irelia,Twisted Fate,Hecarim,Sivir,Thresh
Victory,1273,Urgot,Sion,Twisted Fate,Nunu & Willump,Kayle,Xayah,Syndra,Draven,Elise,LeBlanc
Victory,968,Cassiopeia,Wukong,Nidalee,Gangplank,Olaf,Thresh,Dr. Mundo,Draven,Vayne,Ahri
Defeat,1112,Ziggs,Kayn,Xayah,Veigar,Vi,Zilean,Darius,Jhin,Malzahar,Thresh
Victory,990,Varus,Bard,Lee Sin,Jarvan IV,Sona,Zed,Akali,Aatrox,Jinx,Maokai
Defeat,1166,Zed,Graves,Darius,Malphite,Kha'Zix,Master Yi,Lucian,Caitlyn,Kai'Sa,Gangplank
Defeat,842,Malphite,Nautilus,Darius,Sejuani,Rakan,Twitch,Taric,Blitzcrank,Jax,Talon
Defeat,1184,Kled,Brand,Karma,Orianna,Leona,Fiora,Karthus,Lucian,Lux,Morgana
Defeat,1103,Viktor,Master Yi,Zac,Ekko,Ashe,Fiora,Twitch,Sion,Poppy,Shyvana
Defeat,1126,Xayah,Vladimir,Rammus,Nidalee,Hecarim,Ekko,Janna,Kennen,Urgot,Ezreal
Victory,1689,Xin Zhao,Kennen,Amumu,Gragas,Lissandra,Lux,Jayce,Ahri,Irelia,Jinx
Defeat,799,Lulu,Orianna,Camille,Twitch,Azir,Malzahar,Diana,Talon,Miss Fortune,Jayce
Defeat,1203,Blitzcrank,Teemo,Kassadin,Ashe,Veigar,Cassiopeia,Xerath,Caitlyn,Gragas,Karthus
Victory,714,Rakan,Poppy,Rumble,Kog'Maw,Fiddlesticks,Kayle,Cassiopeia,Jarvan IV,Kassadin,Ekko
Victory,1562,Jarvan IV,Camille,Katarina,Karma,Kai'Sa,Bard,Maokai,Zilean,Nami,Vladimir
Defeat,839,Rakan,Gragas,Nautilus,Varus,Veigar,Janna,Graves,Twisted Fate,Annie,Darius
Victory,784,Kled,Graves,Malzahar,Jayce,Sona,Yasuo,Ornn,Vayne,Viktor,Twisted Fate
Victory,990,Veigar,Brand,Morgana,Rengar,Miss Fortune,Twisted Fate,Diana,Sivir,Nunu & Willump,Vel'Koz
Victory,1163,Ryze,Amumu,Camille,Vayne,Ziggs,Ezreal,Syndra,Karthus,Akali,Nunu & Willump
Defeat,1118,Zyra,LeBlanc,Udyr,Shyvana,Cassiopeia,Ekko,Kassadin,Garen,Riven,Sona
Victory,1118,Vladimir,Veigar,Gnar,Xayah,Anivia,Singed,Dr. Mundo,Malphite,Jinx,Kha'Zix
Defeat,1090,Blitzcrank,Annie,Tahm Kench,Twisted Fate,Darius,Gangplank,Taliyah,Syndra,Ashe,Fiddlesticks
Defeat,2129,Nami,Kog'Maw,Orianna,Kai'Sa,Xerath,Vi,Ezreal,Anivia,Jinx,Alistar
Victory,866,Alistar,Sona,Ziggs,Quinn,Fiddlesticks,Thresh,Nami,Draven,Gangplank,Nunu & Willump
Defeat,992,Vel'Koz,Rengar,Yasuo,Vayne,Pyke,Malphite,Annie,Tristana,Teemo,Karma
Defeat,1449,Nidalee,Trundle,Graves,Xerath,Jinx,Rammus,Karthus,Brand,Viktor,Garen
Defeat,1025,Nidalee,Nautilus,Orianna,Annie,Fizz,Maokai,Nami,Aurelion Sol,Twitch,Soraka
Defeat,1177,Pyke,Nidalee,Malzahar,Ahri,Wukong,Malphite,Sona,Rumble,Corki,Singed
Defeat,1020,Karthus,Twitch,Shaco,Brand,Ornn,Sivir,Thresh,Yasuo,Draven,Jhin
Defeat,1205,Kai'Sa,Graves,Vladimir,Galio,Pantheon,Rakan,Viktor,Ziggs,Tryndamere,Jhin
Defeat,975,Jarvan IV,Teemo,Graves,Vayne,Sivir,Karma,Maokai,Ahri,Urgot,Caitlyn
Defeat,813,Riven,Master Yi,Cho'Gath,Nidalee,Nami,Blitzcrank,Jhin,Sivir,Anivia,Corki
Defeat,1256,Cassiopeia,Viktor,Jinx,Caitlyn,Pantheon,Nidalee,Azir,Gnar,Fiddlesticks,Kog'Maw
Victory,860,Sivir,Heimerdinger,Malphite,Corki,Vel'Koz,Blitzcrank,Akali,Viktor,Cassiopeia,Fiddlesticks
Defeat,1911,Varus,Ekko,Karma,Cho'Gath,Elise,Zyra,Fiddlesticks,Graves,Malphite,Vladimir
Victory,917,Anivia,Kog'Maw,Malphite,Trundle,Annie,Jinx,Kennen,Thresh,Braum,Twisted Fate
Defeat,1287,Malphite,Yasuo,Ziggs,Tryndamere,LeBlanc,Nasus,Nautilus,Zed,Corki,Hecarim
Defeat,1163,Bard,Nunu & Willump,Jarvan IV,Vladimir,Brand,Talon,Vayne,Kayle,Ryze,Xerath
Defeat,1487,Jax,Taric,Sivir,Annie,Nami,Brand,Galio,Illaoi,Twitch,Xayah
Defeat,1245,Miss Fortune,Gangplank,Kled,Akali,Tristana,Twitch,Soraka,Jax,Gragas,Pyke
Defeat,1635,Lulu,Malphite,Lux,Teemo,Evelynn,Shaco,Vayne,Morgana,Talon,Zed
Victory,1524,Ekko,Galio,Gangplank,Rengar,Blitzcrank,Soraka,Lee Sin,Malzahar,Irelia,Taliyah
Defeat,891,Graves,Lee Sin,Kai'Sa,Veigar,Ryze,Blitzcrank,Trundle,Irelia,Orianna,Lux
Defeat,1422,Blitzcrank,Orianna,Cassiopeia,Shyvana,Yorick,Cho'Gath,Veigar,Zac,Vayne,Amumu
Defeat,788,Riven,Nunu & Willump,Taric,Tristana,Ashe,Quinn,Lucian,Lulu,Thresh,Vel'Koz
Victory,1120,Kalista,Blitzcrank,Rakan,Taliyah,Vladimir,Annie,Shaco,Gragas,Illaoi,Jax
Victory,1054,Lee Sin,Nasus,Morgana,Sona,Malzahar,Teemo,Jarvan IV,Veigar,Blitzcrank,Yorick
Victory,1338,Master Yi,Xayah,Nasus,Brand,Viktor,Tristana,Varus,Malphite,Urgot,Ahri
Defeat,1011,Fiddlesticks,Cho'Gath,Lulu,Nunu & Willump,Tristana,Camille,Kayn,Jhin,Master Yi,Nami
Victory,1128,Draven,Sejuani,Gangplank,Nidalee,Veigar,Kog'Maw,Azir,Morgana,Ziggs,Tryndamere
Defeat,1454,Pyke,Lucian,Ziggs,Tristana,Lissandra,Irelia,Cho'Gath,Kalista,Nami,Taric
Victory,1372,Lux,Ahri,Graves,Draven,Twisted Fate,Morgana,Ezreal,Leona,Gragas,Fiora
Victory,920,Kai'Sa,Veigar,Twisted Fate,Nasus,Blitzcrank,Lulu,Fizz,Sona,Janna,Taliyah
Defeat,1723,Zoe,Evelynn,Karthus,Draven,Aatrox,Ryze,Veigar,Garen,Karma,Malzahar
Victory,964,Ziggs,Twitch,Twisted Fate,Orianna,LeBlanc,Camille,Jinx,Sona,Yasuo,Evelynn
Victory,1263,Yorick,Zyra,Heimerdinger,Twitch,Rengar,Fiddlesticks,Irelia,Twisted Fate,Orianna,Malphite
Defeat,832,Braum,Nidalee,Vayne,Darius,Ahri,Mordekaiser,Miss Fortune,Lucian,Katarina,Volibear
Defeat,1443,Shyvana,Sion,Zoe,Fizz,Nunu & Willump,Morgana,Kha'Zix,Bard,Anivia,Olaf
Defeat,1312,Shaco,Varus,Swain,Shen,Kassadin,Gnar,Lulu,Zilean,Katarina,Lee Sin
Defeat,1219,Vi,Karthus,Dr. Mundo,Malzahar,Zed,Gangplank,Malphite,Soraka,Graves,Karma
Victory,1110,LeBlanc,Veigar,Anivia,Lulu,Ziggs,Kayn,Blitzcrank,Shaco,Janna,Caitlyn
Defeat,1035,Annie,Vayne,Lulu,Olaf,Vladimir,Lissandra,Anivia,Yorick,Kayn,Graves
Defeat,1163,Lulu,Swain,Maokai,Poppy,LeBlanc,Teemo,Twitch,Evelynn,Vladimir,Sivir
Defeat,1363,Evelynn,Thresh,Lissandra,Xerath,Kennen,Caitlyn,Leona,Rumble,Fiddlesticks,Vel'Koz
Defeat,1342,Cassiopeia,Ekko,Shaco,Zed,Gangplank,Ryze,Mordekaiser,Xerath,Urgot,Jax
Victory,911,Dr. Mundo,Shyvana,Thresh,Lissandra,LeBlanc,Ahri,Janna,Galio,Fiddlesticks,Riven
Victory,999,Varus,Sivir,Rakan,Soraka,Jayce,Ezreal,Rammus,Irelia,Xayah,Lucian
Victory,1240,Orianna,Kalista,Tristana,Thresh,Nami,Azir,Fizz,Illaoi,Zoe,Ahri
Victory,940,Urgot,Lux,Karma,Hecarim,Varus,Pyke,Thresh,Taliyah,Jayce,Dr. Mundo
Victory,1040,Xerath,Thresh,Zed,Shen,Ekko,Blitzcrank,Bard,Vladimir,Jinx,Zyra
Victory,1423,Vel'Koz,Warwick,Twisted Fate,Corki,Azir,Akali,Pantheon,Draven,Zilean,Zoe
Defeat,1280,Sion,Xayah,Azir,Zyra,Galio,Irelia,Cho'Gath,Fizz,Miss Fortune,Caitlyn
Victory,1946,Ahri,Darius,Ashe,Fizz,Alistar,Lee Sin,Volibear,Tristana,Cho'Gath,Morgana
Victory,835,Syndra,Teemo,Garen,Miss Fortune,Ezreal,Kennen,Nami,Rengar,LeBlanc,Irelia
Defeat,1289,Nasus,Gangplank,Lux,Anivia,Nautilus,Shen,Corki,Talon,Cassiopeia,Brand
Victory,1293,Caitlyn,Twitch,Janna,Azir,Morgana,Swain,Kindred,Kog'Maw,Kai'Sa,Blitzcrank
Victory,1200,Nidalee,Vayne,Sivir,Nautilus,Zed,Sion,Udyr,Jayce,Orianna,Swain
Victory,1746,Syndra,Heimerdinger,Ornn,Twisted Fate,Orianna,Sion,Lee Sin,Malzahar,Galio,Azir
Victory,879,Darius,Quinn,Galio,Jhin,Mordekaiser,Malphite,Taliyah,LeBlanc,Xerath,Katarina
Defeat,813,Ashe,Sejuani,Aatrox,LeBlanc,Ryze,Orianna,Renekton,Veigar,Draven,Lee Sin
Defeat,1598,Rek'Sai,Urgot,Orianna,Jayce,Anivia,Yasuo,Tahm Kench,Taliyah,Thresh,Xin Zhao
Victory,899,Lucian,Kayn,Taliyah,Karma,Amumu,Xayah,Katarina,Galio,Sivir,LeBlanc
Victory,845,Thresh,Fiora,Kayle,Brand,Shaco,Tristana,Quinn,Jax,Lee Sin,Wukong
Victory,981,Vi,Sion,Cho'Gath,Malphite,Corki,Kayn,Jhin,Kog'Maw,Draven,Nidalee
Victory,1284,Zac,Teemo,Garen,Janna,Ashe,Singed,Nasus,Ryze,Veigar,Brand
Defeat,1147,Kai'Sa,Shyvana,Galio,Soraka,Trundle,Heimerdinger,Jax,Karthus,Kha'Zix,Malphite
Victory,1216,Gangplank,Rumble,Jayce,Urgot,Viktor,Wukong,Twisted Fate,Vladimir,Evelynn,Draven
Defeat,733,Rumble,Viktor,Ashe,Yasuo,Caitlyn,Fiddlesticks,Xayah,Jayce,Azir,Volibear
Victory,1275,Karma,Azir,Sona,Veigar,Sejuani,Rammus,Wukong,Maokai,Master Yi,Quinn
Defeat,1373,Aatrox,Vayne,Twitch,Anivia,Taliyah,Camille,Warwick,LeBlanc,Maokai,Malphite
Defeat,1267,Fiddlesticks,Jinx,Ahri,Shen,Kennen,Ashe,Shyvana,Zyra,Tahm Kench,Ivern
Victory,1078,Karthus,Lulu,Vayne,Ezreal,Braum,Lissandra,Maokai,Rumble,Bard,Xerath
Victory,631,Annie,Thresh,Ahri,Fiora,Caitlyn,Kayle,Draven,Kindred,Jayce,Irelia
Victory,1122,Maokai,Swain,Ahri,Ashe,Malphite,Nidalee,Vel'Koz,Morgana,Nami,Twitch
Victory,995,Kog'Maw,Shen,Brand,Rengar,Twisted Fate,Amumu,Kled,Karma,Maokai,Swain
Victory,1263,Karma,Zilean,Pyke,Zoe,Shaco,Orianna,Yasuo,Ryze,Kalista,Nasus
Victory,1378,Annie,Sona,Lucian,Xerath,Twitch,Caitlyn,Kai'Sa,Aatrox,Amumu,Lux
Victory,1579,Jinx,Nidalee,Sivir,Zilean,Lissandra,Rammus,Fiddlesticks,Quinn,Fizz,Garen
Defeat,1535,Lee Sin,Katarina,Tristana,Ashe,Maokai,Hecarim,Cassiopeia,Rengar,Singed,Yorick
Defeat,1364,Nunu & Willump,Kog'Maw,Draven,Brand,Galio,Ezreal,Fiddlesticks,Vel'Koz,Malzahar,Poppy
Defeat,765,Nunu & Willump,Irelia,Taliyah,LeBlanc,Kai'Sa,Maokai,Kayle,Darius,Veigar,Ashe
Victory,910,Viktor,Bard,Ashe,Tryndamere,Malzahar,Yasuo,Kalista,Shen,Zoe,Zed
Defeat,1346,Morgana,Cassiopeia,Sivir,Draven,Sejuani,Varus,Soraka,Nidalee,Fiora,Thresh
Victory,677,Gragas,Janna,Soraka,Karma,Sion,Tristana,Nami,Vayne,Quinn,Thresh
Defeat,1102,Fiddlesticks,Rengar,Swain,Draven,Master Yi,Viktor,Zed,Elise,Amumu,Karthus
Defeat,1091,Master Yi,Varus,Draven,Miss Fortune,Jhin,Gangplank,Thresh,Cassiopeia,Morgana,Syndra
Victory,837,Ziggs,Draven,Jinx,Nami,Morgana,Master Yi,Akali,Zyra,Rakan,Xayah
Defeat,1636,Maokai,Draven,Poppy,Heimerdinger,Jinx,Nasus,Zed,Teemo,Zilean,Darius
Defeat,1327,Gangplank,Kayn,Janna,Amumu,Ryze,Kai'Sa,Fizz,Darius,Gnar,Zoe
Defeat,745,Ivern,Aurelion Sol,Lucian,Jhin,Jayce,Urgot,Thresh,Varus,Diana,Yorick
Defeat,903,Malphite,Thresh,Darius,Viktor,Varus,Kayle,Ezreal,Kled,Karma,Brand
Defeat,1331,Corki,Tahm Kench,Malphite,Jhin,Irelia,LeBlanc,Karma,Maokai,Ashe,Lulu
Defeat,1025,Sona,Teemo,Nunu & Willump,Gnar,Shyvana,Zed,Cho'Gath,Jinx,Leona,Morgana
Victory,802,Rammus,Wukong,Anivia,Aurelion Sol,Sivir,Ornn,Ashe,Draven,Syndra,Kennen
Victory,947,Fizz,Kog'Maw,Jhin,Darius,Cho'Gath,Zilean,Jinx,Akali,Galio,Viktor
Defeat,916,Shyvana,Sivir,Syndra,Fiora,Kled,Caitlyn,Twisted Fate,Zilean,Sona,Miss Fortune
Defeat,1027,Varus,Yasuo,Annie,Wukong,Tahm Kench,Talon,Darius,Vel'Koz,Ziggs,Taliyah
Defeat,1013,Xin Zhao,Janna,Gangplank,Riven,Rek'Sai,Ahri,Ziggs,Aurelion Sol,Cho'Gath,Graves
Victory,1404,Kayle,Kai'Sa,Kalista,Sona,Zilean,Xerath,Master Yi,Lux,Varus,Sejuani
Defeat,1154,Soraka,Ryze,Braum,Illaoi,Brand,Nasus,Anivia,Sivir,Fizz,Morgana
Victory,726,Yorick,Braum,Karma,Kalista,Rumble,Orianna,Varus,Ezreal,LeBlanc,Kai'Sa
Defeat,971,Ornn,Thresh,Rammus,Elise,Mordekaiser,Varus,Caitlyn,Annie,Vayne,Malzahar
Defeat,1246,Taliyah,Azir,Nidalee,Wukong,Ahri,Yasuo,Twitch,Xayah,Sivir,Maokai
Victory,739,Maokai,Ziggs,Miss Fortune,Leona,Varus,Gangplank,Annie,Kai'Sa,Quinn,Xin Zhao
Defeat,1378,Miss Fortune,Ryze,Wukong,Soraka,Nidalee,Galio,Zac,Zoe,Graves,Corki
Victory,1157,Ziggs,Shaco,Ashe,Karthus,Gragas,Tristana,Rammus,Teemo,Kalista,Ezreal
Victory,1144,Kayn,Vi,Vladimir,Sivir,Elise,Teemo,Quinn,Thresh,Rammus,Pyke
Victory,971,Lulu,Corki,Galio,Urgot,Leona,Singed,Hecarim,Varus,Diana,Cassiopeia
Victory,982,Gragas,Xerath,Jhin,Orianna,Miss Fortune,Fizz,Janna,Teemo,Darius,Viktor
Victory,1375,Fiddlesticks,Miss Fortune,Wukong,Lulu,Teemo,LeBlanc,Viktor,Cassiopeia,Veigar,Zyra
Victory,796,Hecarim,Fiddlesticks,Rakan,Tristana,Lux,Gangplank,Corki,Braum,Nidalee,Aurelion Sol
Defeat,967,Malphite,Tristana,Nami,Irelia,Ahri,Zyra,Vel'Koz,Sona,Xayah,Fiddlesticks
Victory,1490,Kindred,Kassadin,Leona,Rumble,Ezreal,Kai'Sa,Olaf,Nunu & Willump,Jinx,Elise
